Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"19 M. Llyn Bnin , he Early Makers of Handcrafted Earthenware and Stoneware in Central and Southern New Jersey ( Fairleigh Dickinson University Press , Rutherford , New Jersey , 1988 ) , p. 186.","19/19/CD M./m./NN Llyn/Llyn/NNP Bnin/Bnin/NNP ,/,/, he/he/PRP Early/early/RB Makers/maker/NNS of/of/IN Handcrafted/Handcrafted/NNP Earthenware/Earthenware/NNP and/and/CC Stoneware/Stoneware/NNP in/in/IN Central/Central/NNP and/and/CC Southern/Southern/NNP New/New/NNP Jersey/Jersey/NNP -LRB-/-lrb-/-LRB- Fairleigh/Fairleigh/NNP Dickinson/Dickinson/NNP University/University/NNP Press/Press/NNP ,/,/, Rutherford/Rutherford/NNP ,/,/, New/New/NNP Jersey/Jersey/NNP ,/,/, 1988/1988/CD -RRB-/-rrb-/-RRB- ,/,/, p./p./NN 186/186/CD ././. ","ROOT (ROOT-0, M.-2) nummod (M.-2, 19-1) compound (Bnin-4, Llyn-3) dep (M.-2, Bnin-4) punct (Bnin-4, ,-5) appos (Bnin-4, he-6) advmod (Makers-8, Early-7) dep (M.-2, Makers-8) case (Earthenware-11, of-9) compound (Earthenware-11, Handcrafted-10) nmod:of (Makers-8, Earthenware-11) cc (Earthenware-11, and-12) nmod:of (Makers-8, Stoneware-13) conj:and (Earthenware-11, Stoneware-13) case (Central-15, in-14) nmod:in (Earthenware-11, Central-15) cc (Earthenware-11, and-16) compound (Jersey-19, Southern-17) compound (Jersey-19, New-18) nmod:of (Makers-8, Jersey-19) conj:and (Earthenware-11, Jersey-19) punct (Press-24, (-20) compound (Press-24, Fairleigh-21) compound (Press-24, Dickinson-22) compound (Press-24, University-23) dep (Jersey-19, Press-24) punct (Press-24, ,-25) appos (Press-24, Rutherford-26) punct (Press-24, ,-27) compound (Jersey-29, New-28) appos (Press-24, Jersey-29) punct (Press-24, ,-30) amod (Press-24, 1988-31) punct (Press-24, )-32) punct (M.-2, ,-33) appos (M.-2, p.-34) nummod (p.-34, 186-35) punct (M.-2, .-36) ",Earthenware,11,"case (Earthenware-11, of-9) compound (Earthenware-11, Handcrafted-10) nmod:of (Makers-8, Earthenware-11) cc (Earthenware-11, and-12) conj:and (Earthenware-11, Stoneware-13) nmod:in (Earthenware-11, Central-15) cc (Earthenware-11, and-16) conj:and (Earthenware-11, Jersey-19) ",he Early Makers of Handcrafted Earthenware and Stoneware in Central and,NNP,[],,,,,[],[],[],,"[('of', 'Makers', 8), ('in', 'Central', 15)]","['of', 'in']",['Central'],['Makers'],[],[],"[('and', 'Stoneware', 13), ('and', 'Jersey', 19)]","['and', 'and']","[Stoneware-13, Jersey-19]",[],['Handcrafted'],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,,,,
"Page 28 from Silber and Fleming , Illustrated pattern book of English china and earthenware .","Page/Page/NNP 28/28/CD from/from/IN Silber/Silber/NNP and/and/CC Fleming/Fleming/NNP ,/,/, Illustrated/Illustrated/NNP pattern/pattern/NN book/book/NN of/of/IN English/English/NNP china/china/NN and/and/CC earthenware/earthenware/NN ././. ","ROOT (ROOT-0, Page-1) nummod (Page-1, 28-2) case (Silber-4, from-3) nmod:from (Page-1, Silber-4) cc (Silber-4, and-5) nmod:from (Page-1, Fleming-6) conj:and (Silber-4, Fleming-6) punct (Page-1, ,-7) compound (book-10, Illustrated-8) compound (book-10, pattern-9) appos (Page-1, book-10) case (china-13, of-11) compound (china-13, English-12) nmod:of (book-10, china-13) cc (china-13, and-14) nmod:of (book-10, earthenware-15) conj:and (china-13, earthenware-15) punct (Page-1, .-16) ",earthenware,15,"nmod:of (book-10, earthenware-15) conj:and (china-13, earthenware-15) ",book of English china and earthenware .,NN,[],,,,,[],[],[],,"[('of', 'book', 10)]",['of'],[],['book'],[],[],"[('and', 'china', 13)]",['and'],[china-13],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,,,,
"Page 28 from Silber and Fleming , Illustrated pattern book of English china and earthenware .","Page/Page/NNP 28/28/CD from/from/IN Silber/Silber/NNP and/and/CC Fleming/Fleming/NNP ,/,/, Illustrated/Illustrated/NNP pattern/pattern/NN book/book/NN of/of/IN English/English/NNP china/china/NN and/and/CC earthenware/earthenware/NN ././. ","ROOT (ROOT-0, Page-1) nummod (Page-1, 28-2) case (Silber-4, from-3) nmod:from (Page-1, Silber-4) cc (Silber-4, and-5) nmod:from (Page-1, Fleming-6) conj:and (Silber-4, Fleming-6) punct (Page-1, ,-7) compound (book-10, Illustrated-8) compound (book-10, pattern-9) appos (Page-1, book-10) case (china-13, of-11) compound (china-13, English-12) nmod:of (book-10, china-13) cc (china-13, and-14) nmod:of (book-10, earthenware-15) conj:and (china-13, earthenware-15) punct (Page-1, .-16) ",earthenware,15,"nmod:of (book-10, earthenware-15) conj:and (china-13, earthenware-15) ",book of English china and earthenware .,NN,[],,,,,[],[],[],,"[('of', 'book', 10)]",['of'],[],['book'],[],[],"[('and', 'china', 13)]",['and'],[china-13],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,,,,
"Page 28 from Silber and Fleming , Illustrated pattern book of English china and earthenware .","Page/Page/NNP 28/28/CD from/from/IN Silber/Silber/NNP and/and/CC Fleming/Fleming/NNP ,/,/, Illustrated/Illustrated/NNP pattern/pattern/NN book/book/NN of/of/IN English/English/NNP china/china/NN and/and/CC earthenware/earthenware/NN ././. ","ROOT (ROOT-0, Page-1) nummod (Page-1, 28-2) case (Silber-4, from-3) nmod:from (Page-1, Silber-4) cc (Silber-4, and-5) nmod:from (Page-1, Fleming-6) conj:and (Silber-4, Fleming-6) punct (Page-1, ,-7) compound (book-10, Illustrated-8) compound (book-10, pattern-9) appos (Page-1, book-10) case (china-13, of-11) compound (china-13, English-12) nmod:of (book-10, china-13) cc (china-13, and-14) nmod:of (book-10, earthenware-15) conj:and (china-13, earthenware-15) punct (Page-1, .-16) ",earthenware,15,"nmod:of (book-10, earthenware-15) conj:and (china-13, earthenware-15) ",book of English china and earthenware .,NN,[],,,,,[],[],[],,"[('of', 'book', 10)]",['of'],[],['book'],[],[],"[('and', 'china', 13)]",['and'],[china-13],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,,,,
center : M.L. Bagwell creates beautiful earthenware in her creekside studio ; her husband shapes fine porcelain work .,center/center/NN :/:/: M.L./M.L./NNP Bagwell/Bagwell/NNP creates/create/VBZ beautiful/beautiful/JJ earthenware/earthenware/NN in/in/IN her/she/PRP$ creekside/creekside/JJ studio/studio/NN ;/;/: her/she/PRP$ husband/husband/NN shapes/shape/VBZ fine/fine/JJ porcelain/porcelain/NN work/work/NN ././. ,"ROOT (ROOT-0, center-1) punct (center-1, :-2) compound (Bagwell-4, M.L.-3) nsubj (creates-5, Bagwell-4) appos (center-1, creates-5) amod (earthenware-7, beautiful-6) dobj (creates-5, earthenware-7) case (studio-11, in-8) nmod:poss (studio-11, her-9) amod (studio-11, creekside-10) nmod:in (earthenware-7, studio-11) punct (creates-5, ;-12) nmod:poss (husband-14, her-13) nsubj (shapes-15, husband-14) parataxis (creates-5, shapes-15) amod (work-18, fine-16) compound (work-18, porcelain-17) dobj (shapes-15, work-18) punct (center-1, .-19) ",earthenware,7,"amod (earthenware-7, beautiful-6) dobj (creates-5, earthenware-7) nmod:in (earthenware-7, studio-11) ",: M.L. Bagwell creates beautiful earthenware in her creekside studio ;,NN,[],creates-5,create,VBZ,object,[],[],[],,"[('in', 'studio', 11)]",['in'],['studio'],[],[],[],[],[],[],[],[],['beautiful'],[0.005],[0.7004166666666666],[0.0075],[0.0075],[0.040625],[0.0175],[0.0175],[0.055],[0.0325],[0.0425],[0.05208333333333333],[0.0175],[0.004375],[],[],[],[],[],[],[],[],[],[],singular,bare singular,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,,,,
"I find it striking that less decorated and cheaper earthenware was almost completely absent-particularly because it would have been available from the same sources as the soft , fragile delftware .","I/I/PRP find/find/VBP it/it/PRP striking/striking/JJ that/that/IN less/less/JJR decorated/decorate/VBN and/and/CC cheaper/cheaper/JJR earthenware/earthenware/NN was/be/VBD almost/almost/RB completely/completely/RB absent-particularly/absent-particularly/JJ because/because/IN it/it/PRP would/would/MD have/have/VB been/be/VBN available/available/JJ from/from/IN the/the/DT same/same/JJ sources/source/NNS as/as/IN the/the/DT soft/soft/JJ ,/,/, fragile/fragile/JJ delftware/delftware/NN ././. ","ROOT (ROOT-0, find-2) nsubj (find-2, I-1) nsubj (striking-4, it-3) xcomp (find-2, striking-4) mark (absent-particularly-14, that-5) advmod (decorated-7, less-6) amod (earthenware-10, decorated-7) cc (decorated-7, and-8) conj:and (decorated-7, cheaper-9) amod (earthenware-10, cheaper-9) nsubj (absent-particularly-14, earthenware-10) cop (absent-particularly-14, was-11) advmod (absent-particularly-14, almost-12) advmod (absent-particularly-14, completely-13) ccomp (find-2, absent-particularly-14) mark (available-20, because-15) nsubj (available-20, it-16) aux (available-20, would-17) aux (available-20, have-18) cop (available-20, been-19) ccomp (absent-particularly-14, available-20) case (sources-24, from-21) det (sources-24, the-22) amod (sources-24, same-23) nmod:from (available-20, sources-24) case (delftware-30, as-25) det (delftware-30, the-26) amod (delftware-30, soft-27) punct (delftware-30, ,-28) amod (delftware-30, fragile-29) nmod:as (available-20, delftware-30) punct (find-2, .-31) ",earthenware,10,"amod (earthenware-10, decorated-7) amod (earthenware-10, cheaper-9) nsubj (absent-particularly-14, earthenware-10) ",that less decorated and cheaper earthenware was almost completely absent-particularly because,NN,[],was-11,,VBD,CopSubject,[],[],[],JJ,[],[],[],[],[],[],[],[],[],[],[],"['decorated', 'cheaper']","[0.0475, 0.08708333333333332]","[0.077, 0.0625]","[0.0775, 0.17791666666666667]","[0.0475, 0.085]","[0.049166666666666664, 0.095]","[0.06, 0.017333333333333333]","[0.14141666666666666, 0.0575]","[0.1125, 0.09]","[0.08, 0.04]","[0.0655, 0.0625]","[0.092, 0.08766666666666666]","[0.13241666666666668, 0.125]","[0.0175, 0.0125]",[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,,,,
"6 ) -Vision Altar , 2001 , white earthenware , glaze , 14 x 14 x 24 inches , in the annual faculty exhibition , including 24 artists .","6/6/CD -RRB-/-rrb-/-RRB- -/-/: Vision/Vision/NNP Altar/Altar/NNP ,/,/, 2001/2001/CD ,/,/, white/white/JJ earthenware/earthenware/NN ,/,/, glaze/glaze/VBP ,/,/, 14/14/CD x/x/CC 14/14/CD x/x/CC 24/24/CD inches/inch/NNS ,/,/, in/in/IN the/the/DT annual/annual/JJ faculty/faculty/NN exhibition/exhibition/NN ,/,/, including/include/VBG 24/24/CD artists/artist/NNS ././. ","ROOT (ROOT-0, 6-1) punct (6-1, )-2) punct (6-1, --3) compound (Altar-5, Vision-4) dep (6-1, Altar-5) punct (6-1, ,-6) nsubj (glaze-12, 2001-7) punct (2001-7, ,-8) amod (earthenware-10, white-9) appos (2001-7, earthenware-10) punct (2001-7, ,-11) dep (6-1, glaze-12) punct (6-1, ,-13) appos (6-1, 14-14) cc (14-14, x-15) appos (6-1, 14-16) conj:x (14-14, 14-16) cc (14-16, x-17) nummod (inches-19, 24-18) conj:x (14-14, inches-19) conj:x (14-16, inches-19) punct (6-1, ,-20) case (exhibition-25, in-21) det (exhibition-25, the-22) amod (exhibition-25, annual-23) compound (exhibition-25, faculty-24) nmod:in (6-1, exhibition-25) punct (6-1, ,-26) case (artists-29, including-27) nummod (artists-29, 24-28) nmod:including (6-1, artists-29) punct (6-1, .-30) ",earthenware,10,"amod (earthenware-10, white-9) appos (2001-7, earthenware-10) ",", 2001 , white earthenware , glaze , 14 x 14",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],['white'],[0.0075],[0.00625],[0.0],[0.0],[0.01],[0.005],[0.4521875000000001],[0.0175],[0.44885416666666644],[0.02375],[0.018958333333333334],[0.005],[0.005],[],[],[],[],[],"['modifier', '2001']",['2001'],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,,,,
"Photograph OPPOSITE PAGE : Black Teapot with Bluebird , 2001 , colored earthenware , porcelain , thrown , modeled , multiple-fired , 18 by 6112 inches .","Photograph/Photograph/NNP OPPOSITE/OPPOSITE/NNP PAGE/PAGE/NNP :/:/: Black/Black/NNP Teapot/Teapot/NNP with/with/IN Bluebird/Bluebird/NNP ,/,/, 2001/2001/CD ,/,/, colored/color/VBN earthenware/earthenware/NN ,/,/, porcelain/porcelain/NN ,/,/, thrown/throw/VBN ,/,/, modeled/model/VBN ,/,/, multiple-fired/multiple-fired/JJ ,/,/, 18/18/CD by/by/IN 6112/6112/CD inches/inch/NNS ././. ","ROOT (ROOT-0, PAGE-3) compound (PAGE-3, Photograph-1) compound (PAGE-3, OPPOSITE-2) punct (PAGE-3, :-4) compound (Teapot-6, Black-5) dep (PAGE-3, Teapot-6) case (Bluebird-8, with-7) nmod:with (Teapot-6, Bluebird-8) punct (Bluebird-8, ,-9) appos (Bluebird-8, 2001-10) punct (2001-10, ,-11) amod (earthenware-13, colored-12) appos (2001-10, earthenware-13) punct (2001-10, ,-14) appos (2001-10, porcelain-15) punct (porcelain-15, ,-16) acl (porcelain-15, thrown-17) punct (2001-10, ,-18) acl (2001-10, modeled-19) punct (modeled-19, ,-20) xcomp (modeled-19, multiple-fired-21) punct (modeled-19, ,-22) dep (modeled-19, 18-23) case (inches-26, by-24) nummod (inches-26, 6112-25) nmod:by (18-23, inches-26) punct (PAGE-3, .-27) ",earthenware,13,"amod (earthenware-13, colored-12) appos (2001-10, earthenware-13) ","Bluebird , 2001 , colored earthenware , porcelain , thrown ,",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],['colored'],[0.02125],[0.033125],[0.0275],[0.005],[0.018333333333333333],[0.01],[0.02770833333333333],[0.0225],[0.66],[0.03625],[0.09083333333333332],[0.0425],[0.005],[],[],[],[],[],"['modifier', '2001']",['2001'],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,,,,
"In fact , most of Erickson 's work has been within the British tradition : earthenwares of the 17th and i8th centuries ; the somewhat later development of '' mocha '' glazes ; and , more recently , medieval handbuilt pottery and early soft-paste porcelains .","In/in/IN fact/fact/NN ,/,/, most/most/JJS of/of/IN Erickson/Erickson/NNP 's/'s/POS work/work/NN has/have/VBZ been/be/VBN within/within/IN the/the/DT British/british/JJ tradition/tradition/NN :/:/: earthenwares/earthenware/NNS of/of/IN the/the/DT 17th/17th/JJ and/and/CC i8th/i8th/JJ centuries/century/NNS ;/;/: the/the/DT somewhat/somewhat/RB later/later/JJ development/development/NN of/of/IN ''/''/'' mocha/mocha/NN ''/''/'' glazes/glaze/NNS ;/;/: and/and/CC ,/,/, more/more/RBR recently/recently/RB ,/,/, medieval/medieval/JJ handbuilt/handbuilt/NN pottery/pottery/NN and/and/CC early/early/JJ soft-paste/soft-paste/JJ porcelains/porcelain/NNS ././. ","ROOT (ROOT-0, tradition-14) case (fact-2, In-1) nmod:in (tradition-14, fact-2) punct (tradition-14, ,-3) nsubj (tradition-14, most-4) case (work-8, of-5) nmod:poss (work-8, Erickson-6) case (Erickson-6, 's-7) nmod:of (most-4, work-8) aux (tradition-14, has-9) cop (tradition-14, been-10) case (tradition-14, within-11) det (tradition-14, the-12) amod (tradition-14, British-13) punct (tradition-14, :-15) conj:and (tradition-14, earthenwares-16) case (centuries-22, of-17) det (centuries-22, the-18) amod (centuries-22, 17th-19) cc (17th-19, and-20) conj:and (17th-19, i8th-21) amod (centuries-22, i8th-21) nmod:of (earthenwares-16, centuries-22) punct (tradition-14, ;-23) det (development-27, the-24) advmod (development-27, somewhat-25) amod (development-27, later-26) conj:and (tradition-14, development-27) case (mocha-30, of-28) punct (mocha-30, ''-29) nmod:of (development-27, mocha-30) punct (development-27, ''-31) dep (development-27, glazes-32) punct (tradition-14, ;-33) cc (tradition-14, and-34) punct (recently-37, ,-35) advmod (recently-37, more-36) dep (tradition-14, recently-37) punct (recently-37, ,-38) amod (pottery-41, medieval-39) compound (pottery-41, handbuilt-40) conj:and (tradition-14, pottery-41) cc (pottery-41, and-42) amod (porcelains-45, early-43) amod (porcelains-45, soft-paste-44) conj:and (tradition-14, porcelains-45) conj:and (pottery-41, porcelains-45) punct (tradition-14, .-46) ",earthenware,16,"conj:and (tradition-14, earthenwares-16) nmod:of (earthenwares-16, centuries-22) ",within the British tradition : earthenwares of the 17th and i8th,NNS,[],,,,,[],[],[],,"[('of', 'centuries', 22)]",['of'],['centuries'],[],[],[],"[('and', 'tradition', 14)]",['and'],[tradition-14],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],plural,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,,,,
"Photograph OPPOSITE PAGE CLOCKWISE FROM TOP LEFT : Adam and Eve Roemer , 2002 , porcelain ; thrown , sgraffito , slip , 8 by 5 inches ; Two Teapots , 2002 , earthenware , thrown , lathe-turned , slip , 14 by 10 inches ; Mocha Cup with Handles , 2000 , earthenware , thrown , lathe-turned , slip , 15 by 8 inches ; Pagoda Pyramids , 2002 , earthenware.","Photograph/Photograph/NNP OPPOSITE/OPPOSITE/NNP PAGE/PAGE/NNP CLOCKWISE/CLOCKWISE/NNP FROM/FROM/NNP TOP/TOP/NNP LEFT/LEFT/NNP :/:/: Adam/Adam/NNP and/and/CC Eve/Eve/NNP Roemer/Roemer/NNP ,/,/, 2002/2002/CD ,/,/, porcelain/porcelain/NN ;/;/: thrown/throw/VBN ,/,/, sgraffito/sgraffito/NN ,/,/, slip/slip/NN ,/,/, 8/8/CD by/by/IN 5/5/CD inches/inch/NNS ;/;/: Two/two/CD Teapots/teapot/NNS ,/,/, 2002/2002/CD ,/,/, earthenware/earthenware/JJ ,/,/, thrown/throw/VBN ,/,/, lathe-turned/lathe-turned/JJ ,/,/, slip/slip/NN ,/,/, 14/14/CD by/by/IN 10/10/CD inches/inch/NNS ;/;/: Mocha/Mocha/NNP Cup/Cup/NNP with/with/IN Handles/Handles/NNPS ,/,/, 2000/2000/CD ,/,/, earthenware/earthenware/JJ ,/,/, thrown/throw/VBN ,/,/, lathe-turned/lathe-turned/JJ ,/,/, slip/slip/NN ,/,/, 15/15/CD by/by/IN 8/8/CD inches/inch/NNS ;/;/: Pagoda/Pagoda/NNP Pyramids/Pyramids/NNP ,/,/, 2002/2002/CD ,/,/, earthenware/earthenware/NN ././. ","ROOT (ROOT-0, LEFT-7) compound (LEFT-7, Photograph-1) compound (LEFT-7, OPPOSITE-2) compound (LEFT-7, PAGE-3) compound (LEFT-7, CLOCKWISE-4) compound (LEFT-7, FROM-5) compound (LEFT-7, TOP-6) punct (LEFT-7, :-8) compound (Roemer-12, Adam-9) cc (Adam-9, and-10) conj:and (Adam-9, Eve-11) compound (Roemer-12, Eve-11) dep (LEFT-7, Roemer-12) punct (Roemer-12, ,-13) amod (Roemer-12, 2002-14) punct (Roemer-12, ,-15) appos (Roemer-12, porcelain-16) punct (LEFT-7, ;-17) dep (LEFT-7, thrown-18) punct (LEFT-7, ,-19) parataxis (LEFT-7, sgraffito-20) punct (sgraffito-20, ,-21) appos (sgraffito-20, slip-22) punct (sgraffito-20, ,-23) appos (sgraffito-20, 8-24) case (inches-27, by-25) nummod (inches-27, 5-26) nmod:by (8-24, inches-27) punct (inches-27, ;-28) nummod (Teapots-30, Two-29) dep (inches-27, Teapots-30) punct (inches-27, ,-31) amod (inches-27, 2002-32) punct (inches-27, ,-33) amod (inches-27, earthenware-34) punct (inches-27, ,-35) acl (inches-27, thrown-36) punct (8-24, ,-37) appos (8-24, lathe-turned-38) punct (lathe-turned-38, ,-39) appos (lathe-turned-38, slip-40) punct (lathe-turned-38, ,-41) appos (lathe-turned-38, 14-42) case (inches-45, by-43) nummod (inches-45, 10-44) nmod:by (14-42, inches-45) punct (14-42, ;-46) compound (Cup-48, Mocha-47) dep (14-42, Cup-48) case (Handles-50, with-49) nmod:with (Cup-48, Handles-50) punct (14-42, ,-51) amod (14-42, 2000-52) punct (14-42, ,-53) amod (14-42, earthenware-54) punct (14-42, ,-55) acl (14-42, thrown-56) punct (8-24, ,-57) appos (8-24, lathe-turned-58) punct (lathe-turned-58, ,-59) appos (lathe-turned-58, slip-60) punct (8-24, ,-61) appos (8-24, 15-62) case (inches-65, by-63) nummod (inches-65, 8-64) nmod:by (15-62, inches-65) punct (8-24, ;-66) compound (Pyramids-68, Pagoda-67) dep (8-24, Pyramids-68) punct (Pyramids-68, ,-69) amod (Pyramids-68, 2002-70) punct (Pyramids-68, ,-71) appos (Pyramids-68, earthenware-72) punct (sgraffito-20, .-73) ",earthenware,72,"appos (Pyramids-68, earthenware-72) ","Pagoda Pyramids , 2002 , earthenware.",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],"['modifier', 'Pyramids']",['Pyramids'],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2002.txt_1.csv,0,0,0,0,unknown,,,,
Earthenware .,Earthenware/Earthenware/NNP ././. ,"ROOT (ROOT-0, Earthenware-1) punct (Earthenware-1, .-2) ",Earthenware,1,"ROOT (ROOT-0, Earthenware-1) punct (Earthenware-1, .-2) ",Earthenware .,NNP,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2004.txt_1.csv,0,0,0,0,unknown,,,,
"Today , collectors are drawn to the earthenware 's folk-art appeal .","Today/today/NN ,/,/, collectors/collector/NNS are/be/VBP drawn/draw/VBN to/to/TO the/the/DT earthenware/earthenware/NN 's/'s/POS folk-art/folk-art/JJ appeal/appeal/NN ././. ","ROOT (ROOT-0, drawn-5) nmod:tmod (drawn-5, Today-1) punct (drawn-5, ,-2) nsubjpass (drawn-5, collectors-3) auxpass (drawn-5, are-4) case (appeal-11, to-6) det (earthenware-8, the-7) nmod:poss (appeal-11, earthenware-8) case (earthenware-8, 's-9) amod (appeal-11, folk-art-10) nmod:to (drawn-5, appeal-11) punct (drawn-5, .-12) ",earthenware,8,"det (earthenware-8, the-7) nmod:poss (appeal-11, earthenware-8) case (earthenware-8, 's-9) ",collectors are drawn to the earthenware 's folk-art appeal .,NN,[],,,,,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],['appeal'],[],"[""'s""]",[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Photograph Amy Sabrina 's ceramics are white earthenware , incised , then bisque-fired to cone 03 .","Photograph/Photograph/NNP Amy/Amy/NNP Sabrina/Sabrina/NNP 's/'s/POS ceramics/ceramic/NNS are/be/VBP white/white/JJ earthenware/earthenware/NN ,/,/, incised/incise/VBN ,/,/, then/then/RB bisque-fired/bisque-fired/JJ to/to/TO cone/cone/NN 03/03/NN ././. ","ROOT (ROOT-0, earthenware-8) compound (Sabrina-3, Photograph-1) compound (Sabrina-3, Amy-2) nmod:poss (ceramics-5, Sabrina-3) case (Sabrina-3, 's-4) nsubj (earthenware-8, ceramics-5) cop (earthenware-8, are-6) amod (earthenware-8, white-7) punct (earthenware-8, ,-9) acl (earthenware-8, incised-10) punct (earthenware-8, ,-11) advmod (bisque-fired-13, then-12) amod (earthenware-8, bisque-fired-13) case (03-16, to-14) compound (03-16, cone-15) nmod:to (bisque-fired-13, 03-16) punct (earthenware-8, .-17) ",earthenware,8,"ROOT (ROOT-0, earthenware-8) nsubj (earthenware-8, ceramics-5) cop (earthenware-8, are-6) amod (earthenware-8, white-7) punct (earthenware-8, ,-9) acl (earthenware-8, incised-10) punct (earthenware-8, ,-11) amod (earthenware-8, bisque-fired-13) punct (earthenware-8, .-17) ","Sabrina 's ceramics are white earthenware , incised , then bisque-fired",NN,[],earthenware-8,,NN,CopObject,[],[],[],VBP,[],[],[],[],[],[],[],[],[],[],[],"['white', 'bisque-fired']",[0.0075],[0.00625],[0.0],[0.0],[0.01],[0.005],[0.4521875000000001],[0.0175],[0.44885416666666644],[0.02375],[0.018958333333333334],[0.005],[0.005],[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_1.csv,0,0,0,0,unknown,,,,
