Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
MARGARET O'LEARY : O'Leary designs knitwear for women that is hand-loomed in Ireland .,MARGARET/MARGARET/NNP O'LEARY/O'LEARY/NNP :/:/: O'Leary/O'Leary/NNP designs/design/VBZ knitwear/knitwear/NN for/for/IN women/woman/NNS that/that/WDT is/be/VBZ hand-loomed/hand-loomed/JJ in/in/IN Ireland/Ireland/NNP ././. ,"ROOT (ROOT-0, O'LEARY-2) compound (O'LEARY-2, MARGARET-1) punct (O'LEARY-2, :-3) nsubj (designs-5, O'Leary-4) parataxis (O'LEARY-2, designs-5) dobj (designs-5, knitwear-6) case (women-8, for-7) nmod:for (knitwear-6, women-8) nsubj (hand-loomed-11, women-8) ref (women-8, that-9) cop (hand-loomed-11, is-10) acl:relcl (women-8, hand-loomed-11) case (Ireland-13, in-12) nmod:in (hand-loomed-11, Ireland-13) punct (O'LEARY-2, .-14) ",knitwear,6,"dobj (designs-5, knitwear-6) nmod:for (knitwear-6, women-8) ",MARGARET O'LEARY : O'Leary designs knitwear for women that is hand-loomed,NN,[],designs-5,design,VBZ,object,[],[],[],,"[('for', 'women', 8)]",['for'],['women'],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_1996.txt_3.csv,0,0,0,0,unknown,,,,
"Rykiel , queen of sweaters  Sonia Rykiel celebrated her 6,000th sweater design , offering a knitwear restrospective spanning the color spectrum .","Rykiel/Rykiel/NNP ,/,/, queen/queen/NN of/of/IN sweaters/sweater/NNS Sonia/Sonia/NNP Rykiel/Rykiel/NNP celebrated/celebrate/VBD her/she/PRP$ 6,000/6,000/CD th/th/DT sweater/sweater/NN design/design/NN ,/,/, offering/offer/VBG a/a/DT knitwear/knitwear/NN restrospective/restrospective/NN spanning/span/VBG the/the/DT color/color/NN spectrum/spectrum/NN ././. ","ROOT (ROOT-0, Rykiel-1) punct (Rykiel-1, ,-2) appos (Rykiel-1, queen-3) case (sweaters-5, of-4) nmod:of (queen-3, sweaters-5) compound (Rykiel-7, Sonia-6) nsubj (celebrated-8, Rykiel-7) acl:relcl (sweaters-5, celebrated-8) nmod:poss (6,000-10, her-9) dobj (celebrated-8, 6,000-10) det (design-13, th-11) compound (design-13, sweater-12) dep (6,000-10, design-13) punct (6,000-10, ,-14) acl (6,000-10, offering-15) det (restrospective-18, a-16) compound (restrospective-18, knitwear-17) dobj (offering-15, restrospective-18) advcl (offering-15, spanning-19) det (spectrum-22, the-20) compound (spectrum-22, color-21) dobj (spanning-19, spectrum-22) punct (Rykiel-1, .-23) ",knitwear,17,"compound (restrospective-18, knitwear-17) ","design , offering a knitwear restrospective spanning the color spectrum .",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['restrospective'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_1996.txt_4.csv,0,0,0,0,unknown,,,,
"The veteran designer , known as the '' '' Queen of Knitwear , '' then unfurled next summer 's knits - striped middy tube dresses , leopard spotted tank tops over bikini bottoms , Lurex draw-string trousers and fishnet tops over tiny shorts , which had the photographers roaring with delight .","The/the/DT veteran/veteran/NN designer/designer/NN ,/,/, known/know/VBN as/as/IN the/the/DT ''/''/'' ''/''/'' Queen/queen/NN of/of/IN Knitwear/Knitwear/NNP ,/,/, ''/''/'' then/then/RB unfurled/unfurl/VBD next/next/JJ summer/summer/NN 's/'s/POS knits/knit/NNS -/-/: striped/striped/JJ middy/middy/JJ tube/tube/NN dresses/dress/NNS ,/,/, leopard/leopard/NN spotted/spot/VBD tank/tank/NN tops/top/NNS over/over/IN bikini/bikini/NN bottoms/bottom/NNS ,/,/, Lurex/Lurex/NNP draw-string/draw-string/NN trousers/trousers/NNS and/and/CC fishnet/fishnet/NN tops/top/NNS over/over/IN tiny/tiny/JJ shorts/shorts/NNS ,/,/, which/which/WDT had/have/VBD the/the/DT photographers/photographer/NNS roaring/roar/VBG with/with/IN delight/delight/NN ././. ","ROOT (ROOT-0, spotted-28) det (designer-3, The-1) compound (designer-3, veteran-2) nsubj (unfurled-16, designer-3) punct (unfurled-16, ,-4) ccomp (unfurled-16, known-5) case (the-7, as-6) nmod:as (known-5, the-7) punct (the-7, ''-8) punct (unfurled-16, ''-9) nsubj (unfurled-16, Queen-10) case (Knitwear-12, of-11) nmod:of (Queen-10, Knitwear-12) punct (Queen-10, ,-13) punct (Queen-10, ''-14) advmod (Queen-10, then-15) advcl (spotted-28, unfurled-16) amod (summer-18, next-17) dobj (unfurled-16, summer-18) case (summer-18, 's-19) dep (summer-18, knits-20) punct (knits-20, --21) amod (dresses-25, striped-22) amod (dresses-25, middy-23) compound (dresses-25, tube-24) dep (knits-20, dresses-25) punct (spotted-28, ,-26) nsubj (spotted-28, leopard-27) compound (tops-30, tank-29) dobj (spotted-28, tops-30) case (bottoms-33, over-31) compound (bottoms-33, bikini-32) nmod:over (spotted-28, bottoms-33) punct (bottoms-33, ,-34) compound (trousers-37, Lurex-35) compound (trousers-37, draw-string-36) nmod:over (spotted-28, trousers-37) conj:and (bottoms-33, trousers-37) cc (bottoms-33, and-38) compound (tops-40, fishnet-39) nmod:over (spotted-28, tops-40) conj:and (bottoms-33, tops-40) case (shorts-43, over-41) amod (shorts-43, tiny-42) nmod:over (spotted-28, shorts-43) nsubj (had-46, shorts-43) punct (shorts-43, ,-44) ref (shorts-43, which-45) acl:relcl (shorts-43, had-46) det (photographers-48, the-47) dobj (had-46, photographers-48) acl (photographers-48, roaring-49) case (delight-51, with-50) nmod:with (roaring-49, delight-51) punct (spotted-28, .-52) ",Knitwear,12,"case (Knitwear-12, of-11) nmod:of (Queen-10, Knitwear-12) ","the '' '' Queen of Knitwear , '' then unfurled next",NNP,[],,,,,[],[],[],,"[('of', 'Queen', 10)]",['of'],[],['Queen'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_1996.txt_4.csv,0,0,0,0,unknown,,,,
"Three years ago , they expanded into knitwear because '' the money is better . ''","Three/three/CD years/year/NNS ago/ago/RB ,/,/, they/they/PRP expanded/expand/VBD into/into/IN knitwear/knitwear/NN because/because/IN ''/''/'' the/the/DT money/money/NN is/be/VBZ better/better/RBR ././. ''/''/'' ","ROOT (ROOT-0, expanded-6) nummod (years-2, Three-1) nmod:npmod (ago-3, years-2) advmod (expanded-6, ago-3) punct (expanded-6, ,-4) nsubj (expanded-6, they-5) case (knitwear-8, into-7) nmod:into (expanded-6, knitwear-8) case (money-12, because-9) punct (money-12, ''-10) det (money-12, the-11) nmod:because (expanded-6, money-12) cop (better-14, is-13) acl:relcl (money-12, better-14) punct (expanded-6, .-15) punct (expanded-6, ''-16) ",knitwear,8,"case (knitwear-8, into-7) nmod:into (expanded-6, knitwear-8) ","ago , they expanded into knitwear because '' the money is",NN,[],,,,,[],[],[],,"[('into', 'expanded', 6)]",['into'],[],['expanded'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['into'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2001.txt_1.csv,0,0,0,0,unknown,,,,
"Knitwear is a headache business , '' he said , flicking one hand as if to slap something away . ''","Knitwear/knitwear/NN is/be/VBZ a/a/DT headache/headache/NN business/business/NN ,/,/, ''/''/'' he/he/PRP said/say/VBD ,/,/, flicking/flick/VBG one/one/CD hand/hand/NN as/as/IN if/if/IN to/to/TO slap/slap/NN something/something/NN away/away/RB ././. ''/''/'' ","ROOT (ROOT-0, said-9) nsubj (business-5, Knitwear-1) cop (business-5, is-2) det (business-5, a-3) compound (business-5, headache-4) ccomp (said-9, business-5) punct (said-9, ,-6) punct (said-9, ''-7) nsubj (said-9, he-8) punct (said-9, ,-10) xcomp (said-9, flicking-11) nummod (hand-13, one-12) dobj (flicking-11, hand-13) case (something-18, as-14) amod (something-18, if-15) case (slap-17, to-16) nmod:to (if-15, slap-17) nmod:as (hand-13, something-18) advmod (flicking-11, away-19) punct (said-9, .-20) punct (said-9, ''-21) ",knitwear,1,"nsubj (business-5, Knitwear-1) ","Knitwear is a headache business ,",NN,[],is-2,,VBZ,CopSubject,[],[],[],NN,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2001.txt_1.csv,0,0,0,0,unknown,,,,
"Knitwear designer Suzi Johnson travels to yarn fairs in Florence , Italy , twice a year and returns with sample cards of merino , cashmere and mohair yarns that make her swoon .","Knitwear/knitwear/NN designer/designer/NN Suzi/Suzi/NNP Johnson/Johnson/NNP travels/travel/VBZ to/to/TO yarn/yarn/NN fairs/fair/NNS in/in/IN Florence/Florence/NNP ,/,/, Italy/Italy/NNP ,/,/, twice/twice/RB a/a/DT year/year/NN and/and/CC returns/return/NNS with/with/IN sample/sample/NN cards/card/NNS of/of/IN merino/merino/NN ,/,/, cashmere/cashmere/NN and/and/CC mohair/mohair/NN yarns/yarn/NNS that/that/WDT make/make/VBP her/she/PRP$ swoon/swoon/NN ././. ","ROOT (ROOT-0, travels-5) compound (Johnson-4, Knitwear-1) compound (Johnson-4, designer-2) compound (Johnson-4, Suzi-3) nsubj (travels-5, Johnson-4) case (fairs-8, to-6) compound (fairs-8, yarn-7) nmod:to (travels-5, fairs-8) case (Florence-10, in-9) nmod:in (fairs-8, Florence-10) punct (Florence-10, ,-11) nmod:in (fairs-8, Italy-12) conj:and (Florence-10, Italy-12) punct (Florence-10, ,-13) advmod (year-16, twice-14) det (year-16, a-15) nmod:in (fairs-8, year-16) conj:and (Florence-10, year-16) cc (Florence-10, and-17) nmod:in (fairs-8, returns-18) conj:and (Florence-10, returns-18) case (cards-21, with-19) compound (cards-21, sample-20) nmod:with (travels-5, cards-21) case (yarns-28, of-22) compound (yarns-28, merino-23) punct (merino-23, ,-24) conj:and (merino-23, cashmere-25) compound (yarns-28, cashmere-25) cc (merino-23, and-26) conj:and (merino-23, mohair-27) compound (yarns-28, mohair-27) nmod:of (cards-21, yarns-28) nsubj (make-30, yarns-28) ref (yarns-28, that-29) acl:relcl (yarns-28, make-30) nmod:poss (swoon-32, her-31) dobj (make-30, swoon-32) punct (travels-5, .-33) ",knitwear,1,"compound (Johnson-4, Knitwear-1) ",Knitwear designer Suzi Johnson travels to,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['Johnson'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2001.txt_3.csv,0,0,0,0,unknown,,,,
"Just feeling the hand of the yarn , the quality , will lead me into a design , '' she says  Johnson and Wallace , along with Margaret O'Leary , make their knitwear the way Grandma would approve of : They buy the yarn , hand-loom it and hand-finish each garment .","Just/just/RB feeling/feel/VBG the/the/DT hand/hand/NN of/of/IN the/the/DT yarn/yarn/NN ,/,/, the/the/DT quality/quality/NN ,/,/, will/will/MD lead/lead/VB me/I/PRP into/into/IN a/a/DT design/design/NN ,/,/, ''/''/'' she/she/PRP says/say/VBZ Johnson/Johnson/NNP and/and/CC Wallace/Wallace/NNP ,/,/, along/along/IN with/with/IN Margaret/Margaret/NNP O'Leary/O'Leary/NNP ,/,/, make/make/VBP their/they/PRP$ knitwear/knitwear/NN the/the/DT way/way/NN Grandma/Grandma/NNP would/would/MD approve/approve/VB of/of/IN :/:/: They/they/PRP buy/buy/VBP the/the/DT yarn/yarn/NN ,/,/, hand-loom/hand-loom/NN it/it/PRP and/and/CC hand-finish/hand-finish/JJ each/each/DT garment/garment/NN ././. ","ROOT (ROOT-0, says-21) advmod (lead-13, Just-1) csubj (lead-13, feeling-2) det (hand-4, the-3) dobj (feeling-2, hand-4) case (yarn-7, of-5) det (yarn-7, the-6) nmod:of (hand-4, yarn-7) punct (yarn-7, ,-8) det (quality-10, the-9) appos (yarn-7, quality-10) punct (yarn-7, ,-11) aux (lead-13, will-12) advcl (says-21, lead-13) dobj (lead-13, me-14) case (design-17, into-15) det (design-17, a-16) nmod:into (lead-13, design-17) punct (says-21, ,-18) punct (says-21, ''-19) nsubj (says-21, she-20) nsubj (make-31, Johnson-22) cc (Johnson-22, and-23) conj:and (Johnson-22, Wallace-24) nsubj (make-31, Wallace-24) punct (make-31, ,-25) advmod (make-31, along-26) case (O'Leary-29, with-27) compound (O'Leary-29, Margaret-28) nmod:with (along-26, O'Leary-29) punct (make-31, ,-30) ccomp (says-21, make-31) nmod:poss (knitwear-33, their-32) dobj (make-31, knitwear-33) det (way-35, the-34) dep (knitwear-33, way-35) nsubj (approve-38, Grandma-36) aux (approve-38, would-37) acl:relcl (knitwear-33, approve-38) nmod (approve-38, of-39) punct (says-21, :-40) nsubj (buy-42, They-41) parataxis (says-21, buy-42) det (yarn-44, the-43) dobj (buy-42, yarn-44) punct (yarn-44, ,-45) dobj (buy-42, hand-loom-46) conj:and (yarn-44, hand-loom-46) dep (hand-loom-46, it-47) cc (yarn-44, and-48) amod (garment-51, hand-finish-49) det (garment-51, each-50) dobj (buy-42, garment-51) conj:and (yarn-44, garment-51) punct (says-21, .-52) ",knitwear,33,"nmod:poss (knitwear-33, their-32) dobj (make-31, knitwear-33) dep (knitwear-33, way-35) acl:relcl (knitwear-33, approve-38) ","Margaret O'Leary , make their knitwear the way Grandma would approve",NN,[],make-31,make,VBP,object,['along'],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['their'],[],[],[],[],[],[],[],[],[],singular,linked,plural,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2001.txt_3.csv,0,0,0,0,unknown,,,,
"SURPRISE HIT  Johnson , 32 , went to the Academy of Art for fashion design and took just one knitwear class as an elective .","SURPRISE/surprise/NN HIT/HIT/NNP Johnson/Johnson/NNP ,/,/, 32/32/CD ,/,/, went/go/VBD to/to/TO the/the/DT Academy/academy/NN of/of/IN Art/Art/NNP for/for/IN fashion/fashion/NN design/design/NN and/and/CC took/take/VBD just/just/RB one/one/CD knitwear/knitwear/NN class/class/NN as/as/IN an/a/DT elective/elective/JJ ././. ","ROOT (ROOT-0, went-7) compound (Johnson-3, SURPRISE-1) compound (Johnson-3, HIT-2) nsubj (went-7, Johnson-3) nsubj (took-17, Johnson-3) punct (Johnson-3, ,-4) amod (Johnson-3, 32-5) punct (Johnson-3, ,-6) case (Academy-10, to-8) det (Academy-10, the-9) nmod:to (went-7, Academy-10) case (Art-12, of-11) nmod:of (Academy-10, Art-12) case (design-15, for-13) compound (design-15, fashion-14) nmod:for (went-7, design-15) cc (went-7, and-16) conj:and (went-7, took-17) advmod (took-17, just-18) nummod (class-21, one-19) compound (class-21, knitwear-20) nmod:npmod (just-18, class-21) case (elective-24, as-22) det (elective-24, an-23) nmod:as (took-17, elective-24) punct (went-7, .-25) ",knitwear,20,"compound (class-21, knitwear-20) ",design and took just one knitwear class as an elective .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['class'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2001.txt_3.csv,0,0,0,0,unknown,,,,
She never thought that her sum output -- one sweater -- would lead to a career in the dying art of handmade knitwear .,She/she/PRP never/never/RB thought/think/VBD that/that/IN her/she/PRP$ sum/sum/NN output/output/NN --/--/: one/one/CD sweater/sweater/NN --/--/: would/would/MD lead/lead/VB to/to/TO a/a/DT career/career/NN in/in/IN the/the/DT dying/die/VBG art/art/NN of/of/IN handmade/handmade/NN knitwear/knitwear/NN ././. ,"ROOT (ROOT-0, thought-3) nsubj (thought-3, She-1) neg (thought-3, never-2) mark (lead-13, that-4) nmod:poss (output-7, her-5) compound (output-7, sum-6) nsubj (lead-13, output-7) punct (sweater-10, ---8) nummod (sweater-10, one-9) dep (output-7, sweater-10) punct (sweater-10, ---11) aux (lead-13, would-12) ccomp (thought-3, lead-13) case (career-16, to-14) det (career-16, a-15) nmod:to (lead-13, career-16) case (art-20, in-17) det (art-20, the-18) amod (art-20, dying-19) nmod:in (career-16, art-20) case (knitwear-23, of-21) compound (knitwear-23, handmade-22) nmod:of (art-20, knitwear-23) punct (thought-3, .-24) ",knitwear,23,"case (knitwear-23, of-21) compound (knitwear-23, handmade-22) nmod:of (art-20, knitwear-23) ",the dying art of handmade knitwear .,NN,[],,,,,[],[],[],,"[('of', 'art', 20)]",['of'],[],['art'],[],[],[],[],[],[],['handmade'],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2001.txt_3.csv,0,0,0,0,unknown,,,,
"CELTIC CRAFTSMANSHIP  O'Leary , a knitwear designer whose name by now is synonymous with San Francisco , runs a family-owned business with a limited inventory .  ''","CELTIC/CELTIC/NNP CRAFTSMANSHIP/CRAFTSMANSHIP/NNP O'Leary/O'Leary/NNP ,/,/, a/a/DT knitwear/knitwear/NN designer/designer/NN whose/whose/WP$ name/name/NN by/by/IN now/now/RB is/be/VBZ synonymous/synonymous/JJ with/with/IN San/San/NNP Francisco/Francisco/NNP ,/,/, runs/run/VBZ a/a/DT family-owned/family-owned/JJ business/business/NN with/with/IN a/a/DT limited/limited/JJ inventory/inventory/NN ././. ''/''/'' ","ROOT (ROOT-0, runs-18) compound (O'Leary-3, CELTIC-1) compound (O'Leary-3, CRAFTSMANSHIP-2) nsubj (runs-18, O'Leary-3) punct (O'Leary-3, ,-4) det (designer-7, a-5) compound (designer-7, knitwear-6) appos (O'Leary-3, designer-7) nmod:poss (name-9, designer-7) ref (designer-7, whose-8) nsubj (synonymous-13, name-9) case (now-11, by-10) nmod:by (name-9, now-11) cop (synonymous-13, is-12) acl:relcl (designer-7, synonymous-13) case (Francisco-16, with-14) compound (Francisco-16, San-15) nmod:with (synonymous-13, Francisco-16) punct (O'Leary-3, ,-17) det (business-21, a-19) amod (business-21, family-owned-20) dobj (runs-18, business-21) case (inventory-25, with-22) det (inventory-25, a-23) amod (inventory-25, limited-24) nmod:with (runs-18, inventory-25) punct (runs-18, .-26) punct (runs-18, ''-27) ",knitwear,6,"compound (designer-7, knitwear-6) ","CELTIC CRAFTSMANSHIP O'Leary , a knitwear designer whose name by now",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['designer'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2001.txt_3.csv,0,0,0,0,unknown,,,,
"I travel the world to look at old and new stores ; I love looking at vintage knitwear , '' she says . ''","I/I/PRP travel/travel/VBP the/the/DT world/world/NN to/to/TO look/look/VB at/at/IN old/old/JJ and/and/CC new/new/JJ stores/store/NNS ;/;/: I/I/PRP love/love/VBP looking/look/VBG at/at/IN vintage/vintage/JJ knitwear/knitwear/NN ,/,/, ''/''/'' she/she/PRP says/say/VBZ ././. ''/''/'' ","ROOT (ROOT-0, travel-2) nsubj (travel-2, I-1) det (world-4, the-3) dobj (travel-2, world-4) nsubj:xsubj (look-6, world-4) mark (look-6, to-5) xcomp (travel-2, look-6) case (stores-11, at-7) amod (stores-11, old-8) cc (old-8, and-9) conj:and (old-8, new-10) amod (stores-11, new-10) nmod:at (look-6, stores-11) punct (travel-2, ;-12) nsubj (love-14, I-13) parataxis (travel-2, love-14) xcomp (love-14, looking-15) case (knitwear-18, at-16) amod (knitwear-18, vintage-17) nmod:at (looking-15, knitwear-18) punct (travel-2, ,-19) punct (travel-2, ''-20) nsubj (says-22, she-21) parataxis (travel-2, says-22) punct (travel-2, .-23) punct (travel-2, ''-24) ",knitwear,18,"case (knitwear-18, at-16) amod (knitwear-18, vintage-17) nmod:at (looking-15, knitwear-18) ","I love looking at vintage knitwear , '' she says .",NN,[],,,,,[],[],[],,"[('at', 'looking', 15)]",['at'],[],['looking'],[],[],[],[],[],[],[],['vintage'],[0.016875],[0.05979166666666667],[0.0175],[0.0255],[0.0375],[0.0275],[0.1875],[0.0675],[0.05333333333333333],[0.090875],[0.31670833333333337],[0.085625],[0.013791666666666667],[],[],[],['at'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2001.txt_3.csv,0,0,0,0,unknown,,,,
"Like so many other knitwear designers , O'Leary sticks exclusively with Italian yarns . ''","Like/like/IN so/so/RB many/many/JJ other/other/JJ knitwear/knitwear/NN designers/designer/NNS ,/,/, O'Leary/o'leary/NN sticks/stick/VBZ exclusively/exclusively/RB with/with/IN Italian/italian/JJ yarns/yarn/NNS ././. ''/''/'' ","ROOT (ROOT-0, sticks-9) case (designers-6, Like-1) advmod (many-3, so-2) amod (designers-6, many-3) amod (designers-6, other-4) compound (designers-6, knitwear-5) nmod:like (sticks-9, designers-6) punct (sticks-9, ,-7) nsubj (sticks-9, O'Leary-8) advmod (sticks-9, exclusively-10) case (yarns-13, with-11) amod (yarns-13, Italian-12) nmod:with (sticks-9, yarns-13) punct (sticks-9, .-14) punct (sticks-9, ''-15) ",knitwear,5,"compound (designers-6, knitwear-5) ","Like so many other knitwear designers , O'Leary sticks exclusively",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['designers'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2001.txt_3.csv,0,0,0,0,unknown,,,,
"This unending political violence is resulting in Bangladesh being tagged internationally as a country of continuous unrest , and buyers are beginning to run scared , fearing we wo n't be able to deliver on orders , '' says Fazlul Haque , the president of the Bangladesh Knitwear Manufacturers and Exporters Association .","This/this/DT unending/unending/JJ political/political/JJ violence/violence/NN is/be/VBZ resulting/result/VBG in/in/IN Bangladesh/Bangladesh/NNP being/be/VBG tagged/tag/VBN internationally/internationally/RB as/as/IN a/a/DT country/country/NN of/of/IN continuous/continuous/JJ unrest/unrest/NN ,/,/, and/and/CC buyers/buyer/NNS are/be/VBP beginning/begin/VBG to/to/TO run/run/VB scared/scared/JJ ,/,/, fearing/fear/VBG we/we/PRP wo/will/MD n't/not/RB be/be/VB able/able/JJ to/to/TO deliver/deliver/VB on/on/IN orders/order/NNS ,/,/, ''/''/'' says/say/VBZ Fazlul/Fazlul/NNP Haque/Haque/NNP ,/,/, the/the/DT president/president/NN of/of/IN the/the/DT Bangladesh/Bangladesh/NNP Knitwear/Knitwear/NNP Manufacturers/Manufacturers/NNP and/and/CC Exporters/Exporters/NNP Association/Association/NNP ././. ","ROOT (ROOT-0, says-39) det (violence-4, This-1) amod (violence-4, unending-2) amod (violence-4, political-3) nsubj (resulting-6, violence-4) aux (resulting-6, is-5) ccomp (says-39, resulting-6) case (Bangladesh-8, in-7) nmod:in (resulting-6, Bangladesh-8) auxpass (tagged-10, being-9) acl (Bangladesh-8, tagged-10) advmod (tagged-10, internationally-11) case (country-14, as-12) det (country-14, a-13) nmod:as (tagged-10, country-14) case (unrest-17, of-15) amod (unrest-17, continuous-16) nmod:of (country-14, unrest-17) punct (resulting-6, ,-18) cc (resulting-6, and-19) nsubj (beginning-22, buyers-20) nsubj:xsubj (run-24, buyers-20) aux (beginning-22, are-21) conj:and (resulting-6, beginning-22) ccomp (says-39, beginning-22) mark (run-24, to-23) xcomp (beginning-22, run-24) xcomp (run-24, scared-25) punct (run-24, ,-26) xcomp (run-24, fearing-27) nsubj (able-32, we-28) nsubj:xsubj (deliver-34, we-28) aux (able-32, wo-29) neg (able-32, n't-30) cop (able-32, be-31) ccomp (fearing-27, able-32) mark (deliver-34, to-33) xcomp (able-32, deliver-34) case (orders-36, on-35) nmod:on (deliver-34, orders-36) punct (says-39, ,-37) punct (says-39, ''-38) compound (Haque-41, Fazlul-40) nsubj (says-39, Haque-41) punct (Haque-41, ,-42) det (president-44, the-43) appos (Haque-41, president-44) case (Manufacturers-49, of-45) det (Manufacturers-49, the-46) compound (Manufacturers-49, Bangladesh-47) compound (Manufacturers-49, Knitwear-48) nmod:of (president-44, Manufacturers-49) cc (Manufacturers-49, and-50) compound (Association-52, Exporters-51) nmod:of (president-44, Association-52) conj:and (Manufacturers-49, Association-52) punct (says-39, .-53) ",Knitwear,48,"compound (Manufacturers-49, Knitwear-48) ",the president of the Bangladesh Knitwear Manufacturers and Exporters Association .,NNP,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['Manufacturers'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2006.txt_1.csv,0,0,0,0,unknown,,,,
